anonuser,mealplanid,Item.Name,Item.Cost,Vendor,days,hrs,mins,country,gender,major,yeargroup
1020,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1020,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1020,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1020,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1020,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1020,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,59,Ghana,Female,BA,2018
1070,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,57,Ghana,Female,BA,2017
1070,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,57,Ghana,Female,BA,2017
1112,23 GHC Limit Account,Minerals,2,Akorno Catering LTD,Friday,18,57,Ghana,Female,BA,2017
1100,MCF Account,PLANTAIN,1,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1100,MCF Account,PLANTAIN,1,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1100,MCF Account,SNAPPLE ,6,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1100,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1100,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1100,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,57,Ghana,Male,BA,2017
1056,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,56,Ghana,Male,BA,2018
1065,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,55,Rwanda,Male,CS,2018
1041,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Friday,18,55,Kenya,Male,CS,2018
1041,MCF Account,Minerals,2,Akorno Catering LTD,Friday,18,55,Kenya,Male,CS,2018
1110,MCF Account,Classic:FriedRice,5.2,Akorno Catering LTD,Friday,18,54,Kenya,Female,BA,2018
1110,MCF Account,Minerals,2,Akorno Catering LTD,Friday,18,54,Kenya,Female,BA,2018
1075,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,53,Ghana,Male,BA,2017
1075,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,53,Ghana,Male,BA,2017
1075,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,53,Ghana,Male,BA,2017
1045,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,53,Ghana,Male,BA,2017
1045,15 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,53,Ghana,Male,BA,2017
1072,20 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,51,Ghana,Female,Unkn,2018
1029,17 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,51,Nigeria,Female,BA,2017
1009,MCF Account,SNAPPLE ,6,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,PLANTAIN,1,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1009,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,50,Ghana,Female,BA,2017
1129,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,50,Ghana,Female,BA,2018
1049,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,49,Ghana,Female,BA,2017
1049,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,49,Ghana,Female,BA,2017
1049,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,49,Ghana,Female,BA,2017
1049,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,49,Ghana,Female,BA,2017
1049,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,49,Ghana,Female,BA,2017
1087,MCF Account,Classic:Chips & Chicken,5.2,Akorno Catering LTD,Friday,18,49,Kenya,Female,CS,2018
1087,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,49,Kenya,Female,CS,2018
1087,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Friday,18,49,Kenya,Female,CS,2018
1163,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,48,Ghana,Male,CS,2017
1163,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,48,Ghana,Male,CS,2017
1163,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,48,Ghana,Male,CS,2017
1163,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,48,Ghana,Male,CS,2017
1163,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,48,Ghana,Male,CS,2017
1051,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,48,Ghana,Male,BA,2017
1051,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,48,Ghana,Male,BA,2017
1051,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,48,Ghana,Male,BA,2017
1051,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,48,Ghana,Male,BA,2017
1084,15 GHC Limit Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,47,Cameroun,Female,CS,2018
1084,15 GHC Limit Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,47,Cameroun,Female,CS,2018
1036,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,46,Ghana,Female,BA,2017
1036,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,46,Ghana,Female,BA,2017
1153,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,46,Ghana,Female,MIS,2017
1153,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,46,Ghana,Female,MIS,2017
1153,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,46,Ghana,Female,MIS,2017
1153,MCF Account,OMELET,2,Mannies Catering LTD,Friday,18,46,Ghana,Female,MIS,2017
1153,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,46,Ghana,Female,MIS,2017
1114,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,45,Ghana,Male,MIS,2017
1114,MCF Account,Plantain Chips,1.5,Akorno Catering LTD,Friday,18,45,Ghana,Male,MIS,2017
1050,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Rwanda,Female,CS,2018
1050,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,45,Rwanda,Female,CS,2018
1050,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,45,Rwanda,Female,CS,2018
1050,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,45,Rwanda,Female,CS,2018
1163,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,45,Ghana,Male,CS,2017
1163,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,45,Ghana,Male,CS,2017
1163,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,45,Ghana,Male,CS,2017
1163,MCF Account,Minerals,2,Akorno Catering LTD,Friday,18,45,Ghana,Male,CS,2017
1001,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,SNAPPLE ,6,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1001,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,45,Ghana,Male,BA,2017
1114,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,44,Ghana,Male,MIS,2017
1114,MCF Account,Plastic Mineral,3.6,Akorno Catering LTD,Friday,18,44,Ghana,Male,MIS,2017
1036,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,44,Ghana,Female,BA,2017
1036,MCF Account,MP FANYOGURT,1.1,Akorno Catering LTD,Friday,18,44,Ghana,Female,BA,2017
1026,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,43,Ghana,Male,BA,2017
1026,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,43,Ghana,Male,BA,2017
1026,MCF Account,Breadroll,1,Akorno Catering LTD,Friday,18,43,Ghana,Male,BA,2017
1026,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Friday,18,43,Ghana,Male,BA,2017
1026,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,43,Ghana,Male,BA,2017
1062,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,41,Ghana,Male,BA,2017
1113,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,39,Ghana,Male,BA,2018
1133,MCF Account,CHOCOLATE SPREAD SANDWICH,3.5,Akorno Catering LTD,Friday,18,39,Kenya,Female,Unkn,2018
1129,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1129,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,38,Ghana,Female,BA,2018
1064,20 GHC Limit Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,36,Ghana,Female,CS,2018
1031,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,36,Ghana,Female,BA,2018
1031,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,36,Ghana,Female,BA,2018
1031,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,36,Ghana,Female,BA,2018
1031,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,36,Ghana,Female,BA,2018
1073,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1073,MCF Account,COUNTRY MILK,5,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1073,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1073,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1073,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1073,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,36,Kenya,Female,CS,2018
1010,MCF Account,Deluxe Boiled Yam,6.9,Akorno Catering LTD,Friday,18,35,Ghana,Male,BA,2018
1121,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,34,Kenya,Female,CS,2017
1121,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,34,Kenya,Female,CS,2017
1121,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,34,Kenya,Female,CS,2017
1122,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,32,Ghana,Female,BA,2017
1122,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,32,Ghana,Female,BA,2017
1112,23 GHC Limit Account,Classic:Saffron Rice,5.2,Akorno Catering LTD,Friday,18,32,Ghana,Female,BA,2017
1016,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,32,Zimbabwe,Female,MIS,2017
1016,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,32,Zimbabwe,Female,MIS,2017
1016,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,32,Zimbabwe,Female,MIS,2017
1016,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,32,Zimbabwe,Female,MIS,2017
1016,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,32,Zimbabwe,Female,MIS,2017
1140,MCF Account,Classic:FriedRice,5.2,Akorno Catering LTD,Friday,18,30,Kenya,Female,CS,2018
1140,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Friday,18,30,Kenya,Female,CS,2018
1140,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,30,Kenya,Female,CS,2018
1140,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,30,Kenya,Female,CS,2018
1091,MCF Account,TOASTED,0.2,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1091,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1091,MCF Account,TOASTED,0.2,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1091,MCF Account,TOASTED,0.2,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1091,MCF Account,TOASTED,0.2,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1091,MCF Account,TOASTED,0.2,Mannies Catering LTD,Friday,18,30,Kenya,Male,CS,2018
1116,MCF Account,Deluxe:Beans Stew(red red),6.9,Akorno Catering LTD,Friday,18,29,Ghana,Male,CS,2018
1116,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,29,Ghana,Male,CS,2018
1011,MCF Account,Deluxe:Plain Rice ,6.9,Akorno Catering LTD,Friday,18,28,Ghana,Male,BA,2017
1011,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,28,Ghana,Male,BA,2017
1063,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,26,Ghana,Male,CS,2017
1063,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,26,Ghana,Male,CS,2017
1063,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,26,Ghana,Male,CS,2017
1155,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1155,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,25,Nigeria,Male,CS,2018
1097,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,SNAPPLE ,6,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1097,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,24,Rwanda,Female,Unkn,2018
1035,MCF Account,Deluxe:Beans Stew(red red),6.9,Akorno Catering LTD,Friday,18,21,Ghana,Male,BA,2018
1026,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,20,Ghana,Male,BA,2017
1026,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,20,Ghana,Male,BA,2017
1026,MCF Account,OMELET,2,Mannies Catering LTD,Friday,18,20,Ghana,Male,BA,2017
1160,20 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,19,Ghana,Female,BA,2017
1160,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,18,19,Ghana,Female,BA,2017
1160,20 GHC Limit Account,COKE 0.5 PET,3,Mannies Catering LTD,Friday,18,19,Ghana,Female,BA,2017
1163,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,19,Ghana,Male,CS,2017
1163,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,18,19,Ghana,Male,CS,2017
1163,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,19,Ghana,Male,CS,2017
1163,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Friday,18,19,Ghana,Male,CS,2017
1109,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,18,16,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,16,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,16,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,16,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,16,Ghana,Male,BA,2017
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1081,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,USA,Female,Unkn,2018
1151,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,18,15,Ghana,Male,Unkn,2018
1151,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,Ghana,Male,Unkn,2018
1151,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,Ghana,Male,Unkn,2018
1151,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,18,15,Ghana,Male,Unkn,2018
1134,23 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,13,Ghana,Male,BA,2018
1165,MCF Account,Deluxe:Plain Rice ,6.9,Akorno Catering LTD,Friday,18,13,Ghana,Male,CS,2018
1165,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,18,13,Ghana,Male,CS,2018
1122,15 GHC Limit Account,CHOCOLATE POCKET,2,Akorno Catering LTD,Friday,18,12,Ghana,Female,BA,2017
1122,15 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Friday,18,8,Ghana,Female,BA,2017
1066,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,BOILED EGG,0.8,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1066,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,45,Kenya,Female,Unkn,2018
1123,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,41,Zimbabwe,Female,Unkn,2018
1123,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,41,Zimbabwe,Female,Unkn,2018
1123,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,41,Zimbabwe,Female,Unkn,2018
1123,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,41,Zimbabwe,Female,Unkn,2018
1152,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,38,Zimbabwe,Female,CS,2018
1152,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,38,Zimbabwe,Female,CS,2018
1054,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,38,Zimbabwe,Female,CS,2018
1054,MCF Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,38,Zimbabwe,Female,CS,2018
1123,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Friday,17,35,Zimbabwe,Female,Unkn,2018
1123,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,35,Zimbabwe,Female,Unkn,2018
1152,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,17,34,Zimbabwe,Female,CS,2018
1152,MCF Account,PLANTAIN,1,Mannies Catering LTD,Friday,17,34,Zimbabwe,Female,CS,2018
1152,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,34,Zimbabwe,Female,CS,2018
1152,MCF Account,PLANTAIN,1,Mannies Catering LTD,Friday,17,34,Zimbabwe,Female,CS,2018
1152,MCF Account,COKE 0.5 PET,3,Mannies Catering LTD,Friday,17,34,Zimbabwe,Female,CS,2018
1054,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1054,MCF Account,PACK,0.5,Mannies Catering LTD,Friday,17,32,Zimbabwe,Female,CS,2018
1108,23 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Friday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Friday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Friday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Friday,17,19,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Classic:Plain Rice,5.2,Akorno Catering LTD,Friday,17,18,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Classic; Beans Stew,5.2,Akorno Catering LTD,Friday,17,18,Ghana,Male,Unkn,2017
1108,23 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Friday,17,18,Ghana,Male,Unkn,2017
1006,17 GHC Limit Account,COKE GLASS,1.8,Mannies Catering LTD,Friday,17,15,Nigeria,Male,CS,2017
1076,MCF Account,Fresh Milk,3.9,Akorno Catering LTD,Friday,17,11,Rwanda,Male,MIS,2018
1119,20 GHC Limit Account,BB COCKTAIL,3,Mannies Catering LTD,Friday,17,11,Ghana,Female,BA,2018
1164,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,17,9,Ghana,Male,BA,2017
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1019,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Friday,17,6,Ghana,Female,CS,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,4,Ghana,Female,BA,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,4,Ghana,Female,BA,2018
1022,MCF Account,Fresh Milk,3.9,Akorno Catering LTD,Friday,17,3,Rwanda,Female,Unkn,2018
1022,MCF Account,Fresh Milk,3.9,Akorno Catering LTD,Friday,17,3,Rwanda,Female,Unkn,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,3,Ghana,Female,BA,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,3,Ghana,Female,BA,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,3,Ghana,Female,BA,2018
1119,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Friday,17,3,Ghana,Female,BA,2018
